Академика Прохорова Площадь,770000000007849
Академика Самарского Улица,770000000007824
Академика Сахарова Проспект,770000000000700
Академика Семенихина Улица,770000000000119
Академика Семенова Улица,770000000004272
Академика Семёнова Улица,770000000004272
Академика Скрябина Улица,770000000000078
Академика Тамма Площадь,770000000003848
Академика Туполева Набережная,770000000002946
Академика Флёрова Улица,770000000007850
Академика Хохлова Улица,770000000003050
Академика Христиановича Улица,770000000007852
Академика Челомея Улица,770000000003078
Академика Янгеля Улица,770000000003217
Академическая Б. Улица,770000000000723
Академический Проезд,770000000003516
Аксакова Переулок,770000000007006
Алабяна Улица,770000000000725
Александра Богомазова Улица,770000000007871
Александра Гомельского Улица,770000000007782
Александра Лукьянова Улица,770000000001743
Александра Невского Переулок,770000000000726
Александра Невского Улица,770000000000727
Александра Солженицына Улица,770000000001519
Алексеевский Пост Улица,770000000007300
Алексея Дикого Улица,770000000000381
Алексея Свиридова Улица,770000000000731
Алексея Толстого Улица,770000000007112
Алексинская Улица,770000000000729
Алешинская Долина Улица,770000000007593
Алешкинская Долина (п Вороновское) Улица,770000000007593
Алешкинский Проезд,770000000003517
Алма-Атинская Улица,770000000000466
Алтайская Улица,770000000000732
Алтуфьевское Шоссе,770000000000733
Алымова Улица,770000000000735
Алымов Переулок,770000000000734
Алябьева Улица,770000000000736
Амбулаторный 1-й Проезд,770000000000737
Амбулаторный 2-й Проезд,770000000000738
Амбулаторный Переулок,770000000000739
Амбулаторный переулок Переулок,770000000000739
Амилкара Кабрала Площадь,770000000003518
Аминьевское (Раменки) Шоссе,770000000007075
Аминьевское Шоссе,770000000007074
Амундсена Улица,770000000000741
Амурская Улица,770000000000742
Амурский Переулок,770000000003519
Анадырский Проезд,770000000000743
Ананьевский Переулок,770000000000625
Анатолия Живова Улица,770000000001284
Ангарская Улица,770000000000338
Ангелов Переулок,770000000003520
Андерсена (п Десеновское) Улица,770000000007608
Андерсена Улица,770000000007608
Андреево-Забелинская Улица,770000000000745
Андреевская Набережная,770000000003521
Андрея Карлова Улица,770000000007795
Андрея Тарковского Бульвар,770000000007640
Андроновское Шоссе,770000000000262
Андроньевская Б. Улица,770000000000747
Андроньевская М. Улица,770000000000748
Андроньевская Набережная,770000000000746
Андроньевская Площадь,770000000000749
Андроньевский Проезд,770000000003999
Андропова Проспект,770000000000750
Анненская Улица,770000000000751
Анненский Проезд,770000000000752
Анны Ахматовой (п Внуковское) Улица,770000000007547
Анны Ахматовой Улица,770000000007547
Анны Воиновой Улица,770000000007644
Анны Северьяновой Улица,770000000000753
Аносова Улица,770000000000382
Антона Чехова Сквер,770000000007831
Антонова-Овсеенко Улица,770000000000756
Анучина Улица,770000000007770
Апакова Проезд,770000000003522
Аптекарский Переулок,770000000000757
Арбатецкая Улица,770000000000759
Арбатская Площадь,770000000004236
Арбатские Ворота Площадь,770000000000761
Арбатский Переулок,770000000000762
Арбат Улица,770000000000758
Аргентинской Республики Сквер,770000000000121
Аргентинской Республики Сквер,770000000007776
Аргуновская Улица,770000000000763
Аристарховский Переулок,770000000000764
Аркадия Гайдара Переулок,770000000007007
Армавирская Улица,770000000000157
Армейская (п Десеновское) Улица,770000000007566
Армейская Улица,770000000007566
Армянский Переулок,770000000000766
Арсюкова Улица,770000000007780
Артамонова Улица,770000000000767
Артековская Улица,770000000000768
Артельная Улица,770000000007656
Артюхиной Улица,770000000000158
Архангело-Тюриковский Переулок,770000000007787
Архангельский Переулок,770000000007047
Архивный 1-й Переулок,770000000000769
Архипова Улица,770000000007008
Архитектора Белопольского Улица,770000000007769
Архитектора Власова Улица,770000000000978
Архитектора Гинзбурга Улица,770000000007812
Архитектора Голосова Улица,770000000007811
Архитектора Клейна Аллея,770000000007834
Архитектора Леонидова Улица,770000000007807
Архитектора Мельникова Улица,770000000007810
Архитектора Рочегова Улица,770000000007883
Архитектора Шехтеля Аллея,770000000007833
Архитектора Щусева Улица,770000000007766
Асеева Улица,770000000000772
Астаховский Переулок,770000000007158
Астрадамская Улица,770000000000774
Астрадамский Проезд,770000000000775
Астраханский Переулок,770000000000623
Атарбекова Улица,770000000000776
Афанасовское Шоссе,770000000007851
Афанасьевский Б. Переулок,770000000007034
Афанасьевский М. Переулок,770000000000777
Ащеулов Переулок,770000000000624
Аэродромная Улица,770000000000778
Аэропорта 3-й Проезд,770000000007133
Аэропорта Проезд,770000000007133
Аэропортовская 1-я Улица,770000000000779
Аэрофлотская Улица,770000000000780
Бабаевская Улица,770000000000781
Бабьегородский 1-й Переулок,770000000000784
Бабьегородский 2-й Переулок,770000000000785
Багратионовский Проезд,770000000000786
Багрицкого Улица,770000000000787
Баженова Улица,770000000000788
Бажова Улица,770000000000789
Базовая Улица,770000000000790
Базовская Улица,770000000000344
Байдукова Улица,770000000000791
Байкальская Улица,770000000000792
Байкальский Переулок,770000000007611
Бакинская Улица,770000000000467
Бакунинская Улица,770000000000794
Балакиревский Переулок,770000000000795
Балаклавский Проспект,770000000000796
Балканский Б. Переулок,770000000000626
Балтийская Улица,770000000000797
Балтийская улица Улица,770000000000797
Балтийский 1-й Переулок,770000000000798
Балтийский 2-й Переулок,770000000000799
Балтийский 3-й Переулок,770000000000800
Балчуг Улица,770000000000801
Банковский Переулок,770000000000802
Банный Переулок,770000000000803
Банный Проезд,770000000000804
Барабанный Переулок,770000000000805
Барашевский Переулок,770000000000806
Барболина Улица,770000000000807
Барвихинская Улица,770000000000808
Бардина Улица,770000000000809
Барклая Улица,770000000000810
Баррикадная Улица,770000000000811
Бартеневская Улица,770000000005005
Бархатный Переулок,770000000000126
Барыковский Переулок,770000000000812
Барышиха Улица,770000000003524
Басманная Нов. Улица,770000000000627
Басманная Стар. Улица,770000000007024
Басманный 1-й Переулок,770000000000629
Басманный Переулок,770000000000628
Басманный Тупик,770000000000814
Басовская Улица,770000000000036
Батайская Улица,770000000000815
Батайский Проезд,770000000000159
Батюнинская Улица,770000000000160
Батюнинский Проезд,770000000003432
Бауманская 2-я Улица,770000000000816
Бауманская Площадь,770000000007009
Бауманская Улица,770000000000817
Бахрушина Улица,770000000000818
Башиловка Нов. Улица,770000000000819
Башиловка Н. Улица,770000000000819
Башиловская Улица,770000000000820
Бебеля 1-я Улица,770000000000821
Бебеля 2-я Улица,770000000000822
Бебеля 3-я Улица,770000000000823
Бегичева Улица,770000000000824
Беговая Аллея,770000000000825
Беговая аллея Аллея,770000000000825
Беговая Улица,770000000000826
Беговая улица Улица,770000000000826
Беговой Проезд,770000000000827
Беговой проезд Проезд,770000000000827
Безбожный Переулок,770000000007010
Безымянный Проезд,770000000004120
Безымянный проезд Проезд,770000000004120
Белгородский Проезд,770000000003940
Беленовский Проезд,770000000000828
Белинского Улица,770000000007135
Беловежская Улица,770000000000830
Белогорская 1-я Улица,770000000000831
Белогорская 2-я Улица,770000000000832
Белозерская Улица,770000000000833
Белокаменная Станция,770000000007302
Белокаменное Шоссе,770000000000834
Белокаменный 1-й Проезд,770000000000835
Белокаменный 2-й Проезд,770000000003251
Беломорская Улица,770000000000836
Белореченская Улица,770000000000161
Белорусского Вокзала Площадь,770000000007113
Белы Куна Площадь,770000000003249
Белякова Улица,770000000000840
Береговая Улица,770000000000841
Береговой Проезд,770000000000842
Бережковская Набережная,770000000000843
Березовая Аллея,770000000000844
Берёзовая Аллея,770000000000844
Березовой Рощи Проезд,770000000004121
Берёзовой Рощи Проезд,770000000004121
Берзарина Улица,770000000000847
Берингов Н. Проезд,770000000003525
Берингов Проезд,770000000000848
Берников Переулок,770000000000849
Берниковская Набережная,770000000000850
Берсеневская Набережная,770000000000851
Берсеневская набережная Набережная,770000000000851
Берсеневский Переулок,770000000007390
Бесединское Шоссе,770000000007334
Бескудниковский Бульвар,770000000000852
Бескудниковский бульвар Бульвар,770000000000852
Бескудниковский Переулок,770000000000853
Бескудниковский переулок Переулок,770000000000853
Бескудниковский Проезд,770000000004119
Бескудниковский проезд Проезд,770000000004119
Бестужевых Улица,770000000000854
Бехтерева Улица,770000000000469
Бибиревская Улица,770000000000855
Библиотечная Улица,770000000000856
Библиотечный Проезд,770000000003526
Билибина Улица,770000000007717
Биржевая Площадь,770000000007188
Бирюлевская Улица,770000000000470
Бирюлёвская Улица,770000000000470
Бирюсинка Улица,770000000000859
Битцевская Аллея,770000000004118
Битцевский Проезд,770000000007632
Благовещенский Переулок,770000000000860
Благуша Улица,770000000003527
Бобров Переулок,770000000000630
Бобруйская Улица,770000000000861
Богаевского Улица,770000000007721
Богатырская 3-я Улица,770000000000864
Богатырский 2-й Переулок,770000000001099
Богатырский Мост Улица,770000000003252
Богдана Хмельницкого Улица,770000000007185
Богданова Улица,770000000000866
Богородский Вал Улица,770000000000867
Богородское Шоссе,770000000000868
Богословский Переулок,770000000000869
Богоявленский Переулок,770000000007163
Богучарская Улица,770000000000872
Богучарский 1-й Переулок,770000000000871
Богучарский 2-й Переулок,770000000000873
Боевская 1-я Улица,770000000000874
Боевская 2-я Улица,770000000000875
Боенский Проезд,770000000000331
Боженинский М. Переулок,770000000003253
Боженко Улица,770000000000876
Бойня Станция,770000000007303
Бойцовая Улица,770000000000877
Бойчука Улица,770000000007839
Боковой Проезд,770000000007216
Болотная Набережная,770000000000879
Болотная набережная Набережная,770000000000879
Болотная Площадь,770000000007184
Болотная площадь Площадь,770000000007184
Болотная Улица,770000000007378
Болотная улица Улица,770000000007378
Болотниковская Улица,770000000000880
Больничный Переулок,770000000000881
Большая Академическая Улица,770000000000723
Большая Андроньевская Улица,770000000000747
Большая Бронная Улица,770000000000906
Большая Бутовская Улица,770000000000920
Большая Грузинская Улица,770000000001146
Большая Декабрьская Улица,770000000001177
Большая Дорогомиловская Улица,770000000001226
Большая Екатерининская Улица,770000000004499
Большая Калитниковская Улица,770000000000251
Большая Косинская Улица,770000000000383
Большая Лубянка Улица,770000000007018
Большая Марфинская Улица,770000000001797
Большая Марьинская Улица,770000000001818
Большая Молчановка Улица,770000000001895
Большая Набережная Улица,770000000001940
Большая Никитская Улица,770000000007111
Большая Новодмитровская Улица,770000000002025
Большая Оленья Улица,770000000002123
Большая Ордынка Улица,770000000002135
Большая Остроумовская Улица,770000000002163
Большая Очаковская Улица,770000000002173
Большая Переяславская Улица,770000000002249
Большая Пионерская Улица,770000000002282
Большая Пироговская Улица,770000000002286
Большая Полянка Улица,770000000002339
Большая Почтовая Улица,770000000002356
Большая Садовая Улица,770000000002542
Большая Семёновская Улица,770000000002605
Большая Серпуховская Улица,770000000002625
Большая Спасская Улица,770000000000684
Большая Сухаревская Площадь,770000000007064
Большая Татарская Улица,770000000007187
Большая Тихоновская Улица,770000000002903
Большая Тульская Улица,770000000002942
Большая Улица,770000000003528
Большая Филёвская Улица,770000000002993
Большая Черёмушкинская Улица,770000000003081
Большая Ширяевская Улица,770000000003500
Большая Юшуньская Улица,770000000003201
Большая Якиманка Улица,770000000007019
Большевистская Улица,770000000007058
Большевистский Переулок,770000000007011
Большие Каменщики Улица,770000000001427
Большого Круга Аллея,770000000003639
Большой Афанасьевский Переулок,770000000007034
Большой Балканский Переулок,770000000000626
Большой Ватин Переулок,770000000000939
Большой Власьевский Переулок,770000000000979
Большой Волоколамский Проезд,770000000001007
Большой Гнездниковский Переулок,770000000001086
Большой Головин Переулок,770000000001102
Большой Девятинский Переулок,770000000001171
Большой Демидовский Переулок,770000000001178
Большой Дровяной Переулок,770000000001236
Большой Златоустинский Переулок,770000000007029
Большой Знаменский Переулок,770000000007017
Большой Казённый Переулок,770000000007007
Большой Калитниковский Проезд,770000000003645
Большой Каретный Переулок,770000000007021
Большой Кисельный Переулок,770000000001473
Большой Кисловский Переулок,770000000007212
Большой Козловский Переулок,770000000001499
Большой Кондратьевский Переулок,770000000001528
Большой Конюшковский Переулок,770000000001536
Большой Коптевский Проезд,770000000001539
Большой Коптевский проезд Проезд,770000000001539
Большой Краснопрудный Тупик,770000000000646
Большой Купавенский Проезд,770000000001648
Большой Лёвшинский Переулок,770000000007139
Большой Лёвшинский переулок Переулок,770000000007139
Большой Матросский Переулок,770000000001825
Большой Могильцевский Переулок,770000000007155
Большой Николоворобинский Переулок,770000000001996
Большой Николопесковский Переулок,770000000007207
Большой Овчинниковский Переулок,770000000002101
Большой Ордынский Переулок,770000000007210
Большой Палашёвский Переулок,770000000007068
Большой Патриарший Переулок,770000000007220
Большой Полуярославский Переулок,770000000002338
Большой Предтеченский Переулок,770000000007058
Большой Путинковский Переулок,770000000007141
Большой Ржевский Переулок,770000000002471
Большой Рогожский Переулок,770000000002480
Большой Саввинский Переулок,770000000002536
Большой Сергиевский Переулок,770000000002615
Большой Симоновский Переулок,770000000002647
Большой Спасоглинищевский Переулок,770000000007008
Большой Староданиловский Переулок,770000000002763
Большой Строченовский Переулок,770000000002816
Большой Сухаревский Переулок,770000000002834
Большой Татарский Переулок,770000000002872
Большой Тишинский Переулок,770000000002905
Большой Толмачёвский Переулок,770000000002913
Большой Толмачёвский переулок Переулок,770000000002913
Большой Трёхгорный Переулок,770000000002920
Большой Трёхсвятительский Переулок,770000000007115
Большой Факельный Переулок,770000000002980
Большой Харитоньевский Переулок,770000000003017
Большой Черкасский Переулок,770000000003085
Большой Чудов Переулок,770000000003128
Большой Чудов переулок Переулок,770000000003128
Бориса Галушкина Улица,770000000000884
Бориса Жигуленкова Улица,770000000000885
Бориса Жигулёнкова Улица,770000000000885
Бориса Пастернака (п Внуковское) Улица,770000000007548
Бориса Пастернака Улица,770000000007548
Бориса Петровского Улица,770000000007715
Борисовская Улица,770000000000886
Борисовские Пруды Улица,770000000000471
Борисовский Проезд,770000000000472
Борисоглебская Слобода Улица,770000000007732
Борисоглебский Переулок,770000000007040
Боровая Улица,770000000000240
Боровицкая Площадь,770000000000888
Боровский Проезд,770000000000889
Боровское шоссе 28-й (п Внуковское) Километр,770000000007627
Боровское шоссе 29-й (п Внуковское) Километр,770000000007621
Боровское Шоссе,770000000000890
Бородинская 1-я Улица,770000000003529
Бородинская 2-я Улица,770000000003530
Борьбы Площадь,770000000000892
Ботаническая М. Улица,770000000000893
Ботаническая Улица,770000000000894
Ботанический 1-й Проезд,770000000003255
Ботанический 2-й Проезд,770000000003256
Ботанический Переулок,770000000000895
Боткинский 1-й Проезд,770000000000897
Боткинский 2-й Проезд,770000000000898
Бочкова Улица,770000000000900
Боярский Переулок,770000000000901
Братеевская Слободка Улица,770000000007879
Братеевская Улица,770000000000473
Братиславская Улица,770000000007083
Братская Улица,770000000000384
Братцевская Улица,770000000003531
Братьев Весниных Бульвар,770000000007809
Братьев Рябушинских Улица,770000000007866
Братьев Фонченко Улица,770000000002998
Брестская 1-я Улица,770000000000902
Брестская 2-я Улица,770000000000903
Бригадирский Переулок,770000000000904
Бродников Переулок,770000000000905
Бродников переулок Переулок,770000000000905
Бронная Б. Улица,770000000000906
Бронная М. Улица,770000000000907
Бронницкая Улица,770000000000037
Бронницкий Переулок,770000000000038
Брошевский Переулок,770000000000908
Брусилова Улица,770000000007391
Брюллова Улица,770000000003257
Брюсов Переулок,770000000007036
Брянская Улица,770000000000909
Брянский 1-й Переулок,770000000003532
Брянский 2-й Переулок,770000000003533
Брянский Пост Улица,770000000004151
Будайская Улица,770000000000910
Будайский Проезд,770000000000911
Буденного Проспект,770000000000385
Будённого Проспект,770000000000385
Буженинова Улица,770000000000912
Буковая Аллея,770000000007609
Буковая (п Десеновское) Аллея,770000000007609
Булатниковская Улица,770000000000913
Булатниковский Проезд,770000000000914
Булгакова Сквер,770000000007860
Бумажная Просек,770000000003535
Бумажная Просека,770000000003535
Бумажный Проезд,770000000000915
Бумажный проезд Проезд,770000000000915
Бунина Сквер,770000000007826
Бунинская Аллея Улица,770000000005004
Буракова Улица,770000000000386
Бурденко Улица,770000000007003
Бурцевская Улица,770000000000917
Бусиновская Горка Улица,770000000000336
Бусиновский Проезд,770000000004310
Бутиковский Переулок,770000000000918
Бутлерова Улица,770000000000919
Бутовская Б. Улица,770000000000920
Бутовская Улица,770000000003536
Бутырская Улица,770000000000921
Бутырский Вал Улица,770000000000535
Бухвостова 1-я Улица,770000000003260
Бухвостова 2-я Улица,770000000000923
Бухвостова 3-я Улица,770000000003261
Вавилова Улица,770000000000924
Вагоноремонтная Улица,770000000000925
Вадковский Переулок,770000000000534
Валаамская Улица,770000000007821
Валдайский Проезд,770000000000926
Валентины Леонтьевой Улица,770000000007786
Валовая Улица,770000000000927
Вальтера Ульбрихта Улица,770000000007221
Варваринская Улица,770000000000929
Варварка Улица,770000000007067
Варварские Ворота Площадь,770000000003641
Варвары Степановой Улица,770000000007802
Варсонофьевский Переулок,770000000000932
Варшавский 1-й Проезд,770000000000474
Варшавский 2-й Проезд,770000000000475
Варшавское шоссе 28-й км (п Воскресенско Километр,770000000007569
Варшавское Шоссе,770000000000476
Василисы Кожиной Улица,770000000000934
Василия Ботылева Улица,770000000000935
Василия Ботылёва Улица,770000000000935
Василия Петушкова Улица,770000000007199
Васильевская Улица,770000000000937
Васильевский Спуск Площадь,770000000004154
Васильцовский Переулок,770000000007394
Васильцовский Стан Улица,770000000007324
Васнецова Переулок,770000000000938
Ватин Б. Переулок,770000000000939
Ватутина Улица,770000000000940
Ватутинская 1-я (п Десеновское) Улица,770000000007596
Ватутинская 1-я Улица,770000000007596
Ватутинская 2-я (п Десеновское) Улица,770000000007597
Ватутинская 2-я Улица,770000000007597
Ватутинская 3-я (п Десеновское) Улица,770000000007598
Ватутинская 3-я Улица,770000000007598
Ватутинская 4-я (п Десеновское) Улица,770000000007599
Ватутинская 4-я Улица,770000000007599
Вахтангова Улица,770000000007207
Введенского Улица,770000000000942
Ввц Территория,770000000004244
Ведерников Переулок,770000000000943
Веерная Улица,770000000000944
Вековая Улица,770000000000945
Велозаводская Улица,770000000000162
Вельяминовская Улица,770000000000946
Веневская Улица,770000000003982
Венёвская Улица,770000000003982
Венецианова Улица,770000000003263
Вербилковский Проезд,770000000004308
Вербная Улица,770000000007218
Верейская Улица,770000000000948
Вересаева Улица,770000000000949
Вересковая Улица,770000000000950
Верещагина Улица,770000000000951
Верземнека Улица,770000000000952
Вернадского Проспект,770000000000953
Вернисажная Улица,770000000004303
Вертолетчиков Улица,770000000007497
Вертолётчиков Улица,770000000007497
Верхнелихоборская Улица,770000000000347
Верхние Поля Улица,770000000000163
Верхний Журавлёв Переулок,770000000003592
Верхний Золоторожский Переулок,770000000000277
Верхний Новоспасский Проезд,770000000003751
Верхний Предтеченский Переулок,770000000002363
Верхний Сусальный Переулок,770000000004218
Верхняя Аллея,770000000003539
Верхняя Красносельская Улица,770000000000648
Верхняя Масловка Улица,770000000001819
Верхняя Первомайская Улица,770000000002238
Верхняя Радищевская Улица,770000000002441
Верхняя Сыромятническая Улица,770000000002844
Верхняя Улица,770000000000955
Верхняя улица Улица,770000000000955
Верхняя Хохловка Улица,770000000000326
Верхоянская Улица,770000000000956
Веры Волошиной Улица,770000000007749
Веселая Улица,770000000000477
Весёлая Улица,770000000000477
Весенняя Улица,770000000000345
Весковский Переулок,770000000000536
Весковский Тупик,770000000000537
Веснина Улица,770000000007014
Ветеранов Проспект,770000000007832
Ветеранов Сквер,770000000007863
Веткина Улица,770000000000959
Веткин Проезд,770000000004156
Ветлужская Улица,770000000000387
Ветошный Переулок,770000000007071
Вешних Вод Улица,770000000000962
Вешняковская Улица,770000000000388
Вешняковский 1-й Проезд,770000000000011
Вешняковский 4-й Проезд,770000000000012
Взлетная Улица,770000000000963
Взлётная Улица,770000000000963
Викторенко Улица,770000000000964
Викторио Кодовильи Площадь,770000000003540
Вилиса Лациса Улица,770000000000965
Вильгельма Пика Улица,770000000000966
Вильнюсская Улица,770000000000967
Вилюйская Улица,770000000000968
Винницкая Улица,770000000000969
Винокурова Улица,770000000000971
Винтовая Улица,770000000000972
Витебская Улица,770000000000973
Витте Аллея,770000000004511
Вишневая Улица,770000000000974
Вишнёвая Улица,770000000000974
Вишнёвый Проезд,770000000007829
Вишняковский Переулок,770000000000977
Владимирова Проезд,770000000007159
Владимирская 1-я Улица,770000000000389
Владимирская 2-я Улица,770000000000379
Владимирская 3-я Улица,770000000000390
Власьевская (п Десеновское) Улица,770000000007606
Власьевская Улица,770000000007606
Власьевский Б. Переулок,770000000000979
Власьевский М. Переулок,770000000007045
Внуково Аэропорт Территория,770000000007901
Внуково Улица,770000000007348
Внуковская 1-я Улица,770000000000980
Внуковская 2-я Улица,770000000000981
Внуковская 3-я Улица,770000000000982
Внуковская 4-я Улица,770000000000983
Внуковская 5-я Улица,770000000000984
Внуковская Б. Улица,770000000000985
Внуковское 1-й километр Шоссе,770000000007729
Внуковское шоссе 5-й (п Внуковское) Километр,770000000007622
Внуковское Шоссе,770000000003268
Внутренний Проезд,770000000000986
Водников Улица,770000000000987
Водопроводный Переулок,770000000000988
Водопьянова Улица,770000000000990
Воеводина Переулок,770000000007015
Воейкова Улица,770000000007783
Воздвиженка Улица,770000000000992
Воздвиженский 1-й Переулок,770000000007177
Воздвиженский 2-й Переулок,770000000007147
Воздвиженский 3-й Переулок,770000000007202
Воздушная Улица,770000000003541
Вознесенский Переулок,770000000007168
Вознесенский Проезд,770000000003542
Воинов-Победителей Сквер,770000000007822
Войкова Улица,770000000000359
Войковский 1-й Проезд,770000000000994
Войковский 2-й Проезд,770000000000995
Войковский 3-й Проезд,770000000003236
Войковский 4-й Проезд,770000000000996
Войковский 5-й Проезд,770000000000997
Войтовича Улица,770000000007326
Вокзальная Площадь,770000000000998
Вокзальная Площадь,770000000003642
Вокзальная Улица,770000000001189
Вокзальная Улица,770000000003229
Вокзальная Улица,770000000007153
Вокзальный Переулок,770000000000999
Волгоградский Проспект,770000000000013
Волжский Бульвар 113 А Квартал,770000000004292
Волжский Бульвар 114 А Квартал,770000000004291
Волжский Бульвар,770000000000055
Волжский Бульвар 95-й Квартал,770000000003273
Волков Переулок,770000000001001
Волконский 1-й Переулок,770000000000538
Волконский 2-й Переулок,770000000000539
Воловья Улица,770000000001003
Вологодский Проезд,770000000003543
Володарского Улица,770000000007012
Волоколамский 1-й Проезд,770000000001005
Волоколамский 3-й Проезд,770000000001006
Волоколамский Б. Проезд,770000000001007
Волоколамский Проезд,770000000001008
Волоколамское Шоссе,770000000001009
Волоцкой Переулок,770000000004330
Волочаевская Улица,770000000000264
Волховский Переулок,770000000001010
Волхонка Улица,770000000001011
Волынская Улица,770000000001012
Вольная Улица,770000000001013
Вольный 2-й Переулок,770000000001014
Вольный Переулок,770000000001015
Вольская 1-я Улица,770000000000001
Вольская 2-я Улица,770000000000002
Воробьевская Набережная,770000000003545
Воробьёвская Набережная,770000000003545
Воробьёвское Аллея,770000000003548
Воробьевское Шоссе,770000000003548
Воробьёвское Шоссе,770000000003548
Воробьевы Горы Улица,770000000004320
Воровского Площадь,770000000003549
Воровского Улица,770000000007013
Воронежская Улица,770000000000479
Воронцово Поле Улица,770000000007196
Воронцовская Улица,770000000001018
Воронцовские Пруды Улица,770000000001019
Воронцовский Парк Территория,770000000007910
Воронцовский Переулок,770000000001020
Воротниковский Переулок,770000000001021
Воротынская Улица,770000000004508
Ворошиловский Парк Территория,770000000004289
Воскресенская Улица,770000000001024
Воскресенские Ворота Проезд,770000000007023
Восточная Улица,770000000001026
Восточный 3-й Переулок,770000000003551
Вострухина Улица,770000000000003
Востряковский Проезд,770000000001027
Востряковское Шоссе,770000000003552
Вражский 1-й Переулок,770000000001035
Вражский 2-й Переулок,770000000001036
Врачебный Проезд,770000000001037
Врубеля Улица,770000000001038
Всеволода Вишневского Улица,770000000001039
Всеволожский Переулок,770000000001040
Вселенский Переулок,770000000007091
Всехсвятский Проезд,770000000003276
Вспольный Переулок,770000000001041
Вузовский Б. Переулок,770000000007115
Вузовский М. Переулок,770000000007137
Вучетича Улица,770000000001045
Выборгская Улица,770000000001046
Выползов Переулок,770000000001047
Высокая Улица,770000000001048
Высоковольтный Проезд,770000000001049
Высотный Проезд,770000000001050
Высоцкого Улица,770000000002856
Выставочный Переулок,770000000007438
Вышгородская Улица,770000000007734
Вышеславцев 1-й Переулок,770000000003553
Вышеславцев 2-й Переулок,770000000001051
Вяземская Улица,770000000001052
Вяземская Улица,770000000007893
Вязовский 1-й Проезд,770000000000047
Вязовский 2-й Проезд,770000000000048
Вятская Улица,770000000001053
Вятский 4-й Переулок,770000000001054
Габричевского Улица,770000000001055
Гаврикова Улица,770000000000631
Гавриков М. Переулок,770000000001056
Гагарина Площадь,770000000001057
Гагарина Улица,770000000001058
Гагаринский Переулок,770000000007057
Газгольдерная Улица,770000000000069
Газетный Переулок,770000000007126
Газовский Переулок,770000000003555
Газопровод Улица,770000000001059
Галины Вишневской Улица,770000000007425
Гамалеи Улица,770000000001060
Гамсоновский Переулок,770000000001061
Ганецкого Площадь,770000000001062
Ганнушкина Набережная,770000000003556
Гаражная Улица,770000000000392
Гарднеровский Переулок,770000000001063
Гарибальди Улица,770000000001064
Гастелло Улица,770000000001065
Гатчинская Улица,770000000001066
Гашека Улица,770000000001067
Гвардейская Улица,770000000001068
гвардии полковника Ерастова Сквер,770000000007828
Гвоздева Улица,770000000001069
Генерала Антонова Улица,770000000000755
Генерала Артемьева Улица,770000000007771
Генерала Белобородова Улица,770000000004150
Генерала Белова Улица,770000000000468
Генерала Глаголева Улица,770000000001081
Генерала Донскова Улица,770000000007720
Генерала Дорохова Проспект,770000000007915
Генерала Дорохова Улица,770000000001231
Генерала Ермолова Улица,770000000001267
Генерала Жадова Площадь,770000000003931
Генерала Ивашутина Улица,770000000007746
Генерала Карбышева Бульвар,770000000001438
Генерала Колесника Улица,770000000007750
Генерала Кузнецова Улица,770000000004129
Генерала Максимчука (п Филимонковское) Улица,770000000007545
Генерала Максимчука Улица,770000000007545
Генерала Милорадовича (п Десеновское) Улица,770000000007601
Генерала Милорадовича Улица,770000000007601
Генерала Рычагова Улица,770000000000369
Генерала Сандалова Улица,770000000007815
Генерала Трошева (п Филимонковское) Улица,770000000007511
Генерала Трошева Улица,770000000007511
Генерала Тюленева Улица,770000000002956
Генерала Яковлева Улица,770000000007773
Георгиевский Переулок,770000000001070
Георгиу Дежа Улица,770000000007016
Герасима Курина Улица,770000000001072
Героев Панфиловцев Улица,770000000001073
Героев-Панфиловцев Улица,770000000001073
Героев-Чернобыльцев Сквер,770000000007808
Героя России Чернышева (п Филимонковское Улица,770000000007512
Героя России Чернышева Улица,770000000007512
Герцена Улица,770000000007111
Гжатская Улица,770000000001075
Гжельский Переулок,770000000001076
Гиляровского Улица,770000000001078
Гимнастическая (п Десеновское) Улица,770000000007553
Гимнастическая Улица,770000000007553
Главмосстроя Проезд,770000000004093
Главмосстроя Улица,770000000001077
Главная Аллея,770000000001079
Главная Улица,770000000007623
Глазовский Переулок,770000000007189
Глебовская Улица,770000000001082
Глебовский Переулок,770000000003557
Глинистый Переулок,770000000001083
Глинищевский Переулок,770000000007037
Глубокий Переулок,770000000001084
Глухарев Переулок,770000000003558
Гнездниковский Б. Переулок,770000000001086
Гнездниковский М. Переулок,770000000001087
Говорова Улица,770000000001088
Говорухина Набережная,770000000000123
Гоголевский Бульвар,770000000007237
Годовикова Улица,770000000001091
Голиковский Переулок,770000000001092
Головановский Переулок,770000000003559
Головановский переулок Переулок,770000000003559
Головачева Улица,770000000000063
Головачёва Улица,770000000000063
Головин Б. Переулок,770000000001102
Головин М. Переулок,770000000000632
Головинская Набережная,770000000000265
Головинское Шоссе,770000000001103
Голубинская Улица,770000000001104
Голутвинский 1-й Переулок,770000000001105
Голутвинский 3-й Переулок,770000000001107
Голутвинский 4-й Переулок,770000000001108
Гольяновская Улица,770000000001109
Гольяновский Проезд,770000000001110
Гончарная Набережная,770000000001111
Гончарная Улица,770000000007012
Гончарный 1-й Переулок,770000000001113
Гончарный 2-й Переулок,770000000001114
Гончарный Проезд,770000000001115
